Full Date,Full Date Timestamp,Month,Day,Year,Transaction,Description,Account Name,Category
"Tuesday, May 27, 2003",2003-05-28T00:00,5,27,2003,11.99,Subway,Credit Card,Fast Food
"Tuesday, May 27, 2003",2003-05-28T00:00,5,27,2003,52.76,SIX FLAGS DISCOVER KINGD,Credit Card,Entertainment
"Tuesday, May 27, 2003",2003-05-28T00:00,5,27,2003,26.6,Red Robin,Spending,Restaurants
"Tuesday, May 27, 2003",2003-05-28T00:00,5,27,2003,11.12,Wal-Mart,Spending,Shopping
"Tuesday, May 27, 2003",2003-05-28T00:00,5,27,2003,29.64,UBER TECHNOLOGIES INC,Credit Card,Transportation
"Wednesday, May 28, 2003",2003-05-29T00:00,5,28,2003,10.73,Safeway,CREDIT CARD,Groceries
"Wednesday, May 28, 2003",2003-05-29T00:00,5,28,2003,13.29,City Barbeque,Spending,Fast Food
"Wednesday, May 28, 2003",2003-05-29T00:00,5,28,2003,24.24,TGI FRIDAY'S,Credit Card,Restaurants
"Wednesday, May 28, 2003",2003-05-29T00:00,5,28,2003,12.29,Chipotle,Spending,Fast Food
"Wednesday, May 28, 2003",2003-05-29T00:00,5,28,2003,79.17,AMAZON MKTPLACE PMTS,Credit Card,Shopping
"Thursday, May 29, 2003",2003-05-30T00:00,5,29,2003,286.25,Amazon,Bill Pay,Christmas Gifts
"Thursday, May 29, 2003",2003-05-30T00:00,5,29,2003,11.13,Chipotle,Credit Card,Fast Food
"Thursday, May 29, 2003",2003-05-30T00:00,5,29,2003,12.01,TONLI DUMPLING HOUSE,Credit Card,Fast Food
"Thursday, May 29, 2003",2003-05-30T00:00,5,29,2003,10.2,Kroger,Spending,Groceries
"Thursday, May 29, 2003",2003-05-30T00:00,5,29,2003,28.9,CHEVRON 00078945,Checking,Gas & Fuel
"Friday, May 30, 2003",2003-05-31T00:00,5,30,2003,8.43,Subway,Credit Card,Fast Food
"Friday, May 30, 2003",2003-05-31T00:00,5,30,2003,10.7,CHIPOTLE,Credit Card,Restaurants
"Friday, May 30, 2003",2003-05-31T00:00,5,30,2003,13.82,Mandarin Express Mcc,Spending,Fast Food
"Friday, May 30, 2003",2003-05-31T00:00,5,30,2003,32.8,Aldos Italian Rest,Bill Pay,Restaurants
"Friday, May 30, 2003",2003-05-31T00:00,5,30,2003,12.78,CHIPOTLE,Credit Card,Fast Food
"Saturday, May 31, 2003",2003-06-01T00:00,5,31,2003,13.07,NORTHWORKS BAR & GRILLE,Credit Card,Restaurants
"Saturday, May 31, 2003",2003-06-01T00:00,5,31,2003,32.27,Natural Nails Mcc,Bill Pay,Spa & Massage
"Saturday, May 31, 2003",2003-06-01T00:00,5,31,2003,55.12,La Fonda Latina,Bill Pay,Entertainment
"Saturday, May 31, 2003",2003-06-01T00:00,5,31,2003,13.08,CHIPOTLE,Credit Card,Restaurants
"Saturday, May 31, 2003",2003-06-01T00:00,5,31,2003,28.31,Nyc Taxi Y,Bill Pay,Transportation
"Sunday, June 01, 2003",2003-06-02T00:00,6,1,2003,9.37,CACTUS CAFE BR3,Credit Card,Restaurants
"Sunday, June 01, 2003",2003-06-02T00:00,6,1,2003,22,NATURAL NAILS,Credit Card,Spa & Massage
"Sunday, June 01, 2003",2003-06-02T00:00,6,1,2003,97.13,Safeway,CREDIT CARD,Groceries
"Sunday, June 01, 2003",2003-06-02T00:00,6,1,2003,9.33,Chipotle,Spending,Fast Food
"Sunday, June 01, 2003",2003-06-02T00:00,6,1,2003,925,RENT PAYMENT - HILLSIDE APARTMENTS,Savings,Mortgage & Rent
"Monday, June 02, 2003",2003-06-03T00:00,6,2,2003,13.34,FOOT LOCKER,Credit Card,Charity
"Monday, June 02, 2003",2003-06-03T00:00,6,2,2003,27.76,HERTZ RENT-A-CAR,Credit Card,Transportation
"Monday, June 02, 2003",2003-06-03T00:00,6,2,2003,22.78,SQ *YUMMI BBQ,Credit Card,Restaurants
"Monday, June 02, 2003",2003-06-03T00:00,6,2,2003,22.08,FOOD LION,CREDIT CARD,Groceries
"Monday, June 02, 2003",2003-06-03T00:00,6,2,2003,37.11,Wal-Mart,Spending,Shopping
"Tuesday, June 03, 2003",2003-06-04T00:00,6,3,2003,13.55,Chipotle,Credit Card,Fast Food
"Tuesday, June 03, 2003",2003-06-04T00:00,6,3,2003,20.11,Natural Nails Mcc,Bill Pay,Spa & Massage
"Tuesday, June 03, 2003",2003-06-04T00:00,6,3,2003,392.63,ROSS STORE,Credit Card,Clothing
"Tuesday, June 03, 2003",2003-06-04T00:00,6,3,2003,159.4,SoHo Shopping,Cash,Clothing
"Tuesday, June 03, 2003",2003-06-04T00:00,6,3,2003,10.25,CACTUS CAFE BR3,Credit Card,Restaurants
"Wednesday, June 04, 2003",2003-06-05T00:00,6,4,2003,76.71,Kroger,Spending,Groceries
"Wednesday, June 04, 2003",2003-06-05T00:00,6,4,2003,16.21,UBER,Credit Card,Transportation
"Wednesday, June 04, 2003",2003-06-05T00:00,6,4,2003,10.25,Subway,Credit Card,Fast Food
"Wednesday, June 04, 2003",2003-06-05T00:00,6,4,2003,3.23,McDonald's,Spending,Fast Food
"Wednesday, June 04, 2003",2003-06-05T00:00,6,4,2003,77.02,BILL PAY PACIFIC GAS & EL ON-LINE xxxxxx99999 ON 06-04,Bill Pay,Electricity
"Thursday, June 05, 2003",2003-06-06T00:00,6,5,2003,29.18,SFO LOT D,Credit Card,Transportation
"Thursday, June 05, 2003",2003-06-06T00:00,6,5,2003,9.93,CHIPOTLE,Credit Card,Restaurants
"Thursday, June 05, 2003",2003-06-06T00:00,6,5,2003,8.91,CHIPOTLE,Credit Card,Fast Food
"Thursday, June 05, 2003",2003-06-06T00:00,6,5,2003,10.56,Chipotle,Spending,Fast Food
"Thursday, June 05, 2003",2003-06-06T00:00,6,5,2003,82.44,BILL PAY COMCAST CABLE CO ON-LINE xxxxxxxxxxx33333 ON 06-05,Bill Pay,Television & Internet
"Friday, June 06, 2003",2003-06-07T00:00,6,6,2003,8.29,City Barbeque,Spending,Fast Food
"Friday, June 06, 2003",2003-06-07T00:00,6,6,2003,13.96,Waffle House,Credit Card,Fast Food
"Friday, June 06, 2003",2003-06-07T00:00,6,6,2003,28.07,UBER TECHNOLOGIES INC,Credit Card,Transportation
"Friday, June 06, 2003",2003-06-07T00:00,6,6,2003,20.29,SQ *PHILLY CHEESESTEAK,Credit Card,Restaurants
"Friday, June 06, 2003",2003-06-07T00:00,6,6,2003,26.21,Caribbean Fiesta Mcc,Spending,Restaurants
"Saturday, June 07, 2003",2003-06-08T00:00,6,7,2003,95.39,Safeway,CREDIT CARD,Groceries
"Saturday, June 07, 2003",2003-06-08T00:00,6,7,2003,13.51,Chipotle,Credit Card,Fast Food
"Saturday, June 07, 2003",2003-06-08T00:00,6,7,2003,19.04,NESTLE TOLLHOUSE,Credit Card,Fast Food
"Saturday, June 07, 2003",2003-06-08T00:00,6,7,2003,54.08,"GOLDSTAR EVENTS, INC",Credit Card,Entertainment
"Saturday, June 07, 2003",2003-06-08T00:00,6,7,2003,31.3,CHEVRON 00078945,Checking,Gas & Fuel
"Sunday, June 08, 2003",2003-06-09T00:00,6,8,2003,8.71,Five Guys,Spending,Fast Food
"Sunday, June 08, 2003",2003-06-09T00:00,6,8,2003,25.9,PAPA JOHN'S,Credit Card,Fast Food
"Sunday, June 08, 2003",2003-06-09T00:00,6,8,2003,12.16,Cosmic Deli Corp,Spending,Restaurants
"Sunday, June 08, 2003",2003-06-09T00:00,6,8,2003,12.6,WAFFLE HOUSE,Credit Card,Fast Food
"Sunday, June 08, 2003",2003-06-09T00:00,6,8,2003,26.55,Rays New York,Spending,Restaurants
"Monday, June 09, 2003",2003-06-10T00:00,6,9,2003,10.01,CHECKERS,Credit Card,Fast Food
"Monday, June 09, 2003",2003-06-10T00:00,6,9,2003,41.86,UBER TECHNOLOGIES INC,Credit Card,Transportation
"Monday, June 09, 2003",2003-06-10T00:00,6,9,2003,26.95,Wal-Mart,Bill Pay,Groceries
"Monday, June 09, 2003",2003-06-10T00:00,6,9,2003,41.08,Aladdins Eatery Mcc,Spending,Restaurants
"Monday, June 09, 2003",2003-06-10T00:00,6,9,2003,9.81,Chipotle,Credit Card,Restaurants
"Tuesday, June 10, 2003",2003-06-11T00:00,6,10,2003,167.9,Wal-Mart,Spending,Shopping
"Tuesday, June 10, 2003",2003-06-11T00:00,6,10,2003,64.34,Caribbean Fiesta Mcc,Spending,Restaurants
"Tuesday, June 10, 2003",2003-06-11T00:00,6,10,2003,215.48,Macy's,Credit Card,Clothing
"Tuesday, June 10, 2003",2003-06-11T00:00,6,10,2003,295.45,Amazon,Bill Pay,Christmas Gifts
"Tuesday, June 10, 2003",2003-06-11T00:00,6,10,2003,62.48,THE LAYOVER,Credit Card,Entertainment
"Wednesday, June 11, 2003",2003-06-12T00:00,6,11,2003,12.72,CHIPOTLE,Credit Card,Restaurants
"Wednesday, June 11, 2003",2003-06-12T00:00,6,11,2003,10.86,Chipotle,Credit Card,Fast Food
"Wednesday, June 11, 2003",2003-06-12T00:00,6,11,2003,8.48,Chipotle,Credit Card,Fast Food
"Wednesday, June 11, 2003",2003-06-12T00:00,6,11,2003,24.53,Papa John's,Spending,Fast Food
"Wednesday, June 11, 2003",2003-06-12T00:00,6,11,2003,28.79,POS PURCHASE - EXXONMOBIL POS 0000012345678998745,Checking,Gas & Fuel
"Thursday, June 12, 2003",2003-06-13T00:00,6,12,2003,16.85,IHOP,Credit Card,Restaurants
"Thursday, June 12, 2003",2003-06-13T00:00,6,12,2003,9.1,Chipotle,Spending,Fast Food
"Thursday, June 12, 2003",2003-06-13T00:00,6,12,2003,9,CACTUS CAFE BR3 SAN RAMON CA,Credit Card,Restaurants
"Thursday, June 12, 2003",2003-06-13T00:00,6,12,2003,20.27,Propark,Spending,Transportation
"Thursday, June 12, 2003",2003-06-13T00:00,6,12,2003,32.04,CHEVRON 00078945,Checking,Gas & Fuel
"Friday, June 13, 2003",2003-06-14T00:00,6,13,2003,32.17,UBER,Credit Card,Transportation
"Friday, June 13, 2003",2003-06-14T00:00,6,13,2003,8.49,Chipotle,Spending,Fast Food
"Friday, June 13, 2003",2003-06-14T00:00,6,13,2003,11.14,EMILIANO'S MEXICAN REST,Credit Card,Restaurants
"Friday, June 13, 2003",2003-06-14T00:00,6,13,2003,55.98,Wal-Mart,Spending,Groceries
"Friday, June 13, 2003",2003-06-14T00:00,6,13,2003,7.7,Target,Credit Card,Shopping
"Saturday, June 14, 2003",2003-06-15T00:00,6,14,2003,72.03,WILDWOOD CAFE,Credit Card,Restaurants
"Saturday, June 14, 2003",2003-06-15T00:00,6,14,2003,12.2,Qdoba Mexican Grill,Spending,Fast Food
"Saturday, June 14, 2003",2003-06-15T00:00,6,14,2003,8.34,Waffle House,Credit Card,Fast Food
"Saturday, June 14, 2003",2003-06-15T00:00,6,14,2003,75.42,CHEESECAKE,Credit Card,Restaurants
"Saturday, June 14, 2003",2003-06-15T00:00,6,14,2003,35,Kaiser Permenente - Annual Checkup,Checking,Health Services
"Sunday, June 15, 2003",2003-06-16T00:00,6,15,2003,10.17,FOOT LOCKER,Credit Card,Charity
"Sunday, June 15, 2003",2003-06-16T00:00,6,15,2003,9.93,MILIKI RESTAURANT,Credit Card,Restaurants
"Sunday, June 15, 2003",2003-06-16T00:00,6,15,2003,67.39,Safeway,CREDIT CARD,Groceries
"Sunday, June 15, 2003",2003-06-16T00:00,6,15,2003,10.16,Chipotle,Credit Card,Fast Food
"Sunday, June 15, 2003",2003-06-16T00:00,6,15,2003,13.53,McCormick & Schmick's,Spending,Restaurants
"Monday, June 16, 2003",2003-06-17T00:00,6,16,2003,439.68,MODELL'S,Credit Card,Clothing
"Monday, June 16, 2003",2003-06-17T00:00,6,16,2003,25.49,Taco Mac Mcc,Spending,Restaurants
"Monday, June 16, 2003",2003-06-17T00:00,6,16,2003,12.54,Chipotle,Credit Card,Fast Food
"Monday, June 16, 2003",2003-06-17T00:00,6,16,2003,12.34,Chipotle,Spending,Fast Food
"Monday, June 16, 2003",2003-06-17T00:00,6,16,2003,35.09,UBER,Credit Card,Transportation
"Tuesday, June 17, 2003",2003-06-18T00:00,6,17,2003,67.77,"GOLDSTAR EVENTS, INC",Credit Card,Entertainment
"Tuesday, June 17, 2003",2003-06-18T00:00,6,17,2003,54.62,TGI Friday's,Spending,Entertainment
"Tuesday, June 17, 2003",2003-06-18T00:00,6,17,2003,20.2,Food Lion,Spending,Groceries
"Tuesday, June 17, 2003",2003-06-18T00:00,6,17,2003,114.27,PLATED,CREDIT CARD,Groceries
"Tuesday, June 17, 2003",2003-06-18T00:00,6,17,2003,17.06,IHOP,Credit Card,Restaurants
"Wednesday, June 18, 2003",2003-06-19T00:00,6,18,2003,27.52,SQ *PHILLY CHEESESTEAK,Credit Card,Restaurants
"Wednesday, June 18, 2003",2003-06-19T00:00,6,18,2003,9.97,Lucy Blue,Spending,Fast Food
"Wednesday, June 18, 2003",2003-06-19T00:00,6,18,2003,39.8,UBER TECHNOLOGIES INC,Credit Card,Transportation
"Wednesday, June 18, 2003",2003-06-19T00:00,6,18,2003,20.3,Taqueria Mercado Mcc,Spending,Restaurants
"Wednesday, June 18, 2003",2003-06-19T00:00,6,18,2003,26.69,POS PURCHASE - EXXONMOBIL POS 0000012345678998745,Checking,Gas & Fuel
"Thursday, June 19, 2003",2003-06-20T00:00,6,19,2003,50.59,Eventbrite,Credit Card,Entertainment
"Thursday, June 19, 2003",2003-06-20T00:00,6,19,2003,495.19,LEVIS OUTLET ,Credit Card,Clothing
"Thursday, June 19, 2003",2003-06-20T00:00,6,19,2003,108.78,Target,Credit Card,Shopping
"Thursday, June 19, 2003",2003-06-20T00:00,6,19,2003,48.58,JAMIESON RANCH VINEYARDS AMERICAN CANYCA,Credit Card,Entertainment
"Thursday, June 19, 2003",2003-06-20T00:00,6,19,2003,11.35,Wendy's,Spending,Fast Food
"Friday, June 20, 2003",2003-06-21T00:00,6,20,2003,12.73,MOMO JAPANESE CUISINE,Credit Card,Restaurants
"Friday, June 20, 2003",2003-06-21T00:00,6,20,2003,12.18,DUNKIN,Credit Card,Fast Food
"Friday, June 20, 2003",2003-06-21T00:00,6,20,2003,15.43,Safeway,CREDIT CARD,Groceries
"Friday, June 20, 2003",2003-06-21T00:00,6,20,2003,13.49,CACTUS CAFE BR3,Credit Card,Restaurants
"Friday, June 20, 2003",2003-06-21T00:00,6,20,2003,475,NAVI ED SERV PP STUDNTLOAN 123456 0000 JONES,Bill Pay,Student Loan
"Saturday, June 21, 2003",2003-06-22T00:00,6,21,2003,54.6,CHEESECAKE,Credit Card,Restaurants
"Saturday, June 21, 2003",2003-06-22T00:00,6,21,2003,48,HERTZ RENT-A-CAR,Credit Card,Transportation
"Saturday, June 21, 2003",2003-06-22T00:00,6,21,2003,116.05,Kroger,Spending,Groceries
"Saturday, June 21, 2003",2003-06-22T00:00,6,21,2003,10.46,CACTUS CAFE BR3,Credit Card,Restaurants
"Saturday, June 21, 2003",2003-06-22T00:00,6,21,2003,8.12,Chipotle,Credit Card,Fast Food
"Sunday, June 22, 2003",2003-06-23T00:00,6,22,2003,7.98,CHECKERS,Credit Card,Fast Food
"Sunday, June 22, 2003",2003-06-23T00:00,6,22,2003,10.45,Subway,Credit Card,Fast Food
"Sunday, June 22, 2003",2003-06-23T00:00,6,22,2003,11.95,CITY WOK,Credit Card,Restaurants
"Sunday, June 22, 2003",2003-06-23T00:00,6,22,2003,21.71,PAPA JOHN'S,Credit Card,Fast Food
"Sunday, June 22, 2003",2003-06-23T00:00,6,22,2003,64.08,EVENTBRITE,Credit Card,Entertainment
"Monday, June 23, 2003",2003-06-24T00:00,6,23,2003,67.45,COMEDY CLUB OF SANJOSE,Credit Card,Entertainment
"Monday, June 23, 2003",2003-06-24T00:00,6,23,2003,36.42,GoFundMe,Credit Card,Charity
"Monday, June 23, 2003",2003-06-24T00:00,6,23,2003,17.94,Gordon Biersch,Spending,Restaurants
"Monday, June 23, 2003",2003-06-24T00:00,6,23,2003,24.76,Tacos Tequilas Mcc,Spending,Restaurants
"Monday, June 23, 2003",2003-06-24T00:00,6,23,2003,27.39,CHEVRON 00078945,Checking,Gas & Fuel
"Tuesday, June 24, 2003",2003-06-25T00:00,6,24,2003,42.5,Safeway,CREDIT CARD,Groceries
"Tuesday, June 24, 2003",2003-06-25T00:00,6,24,2003,13.14,TONLI DUMPLING HOUSE,Credit Card,Fast Food
"Tuesday, June 24, 2003",2003-06-25T00:00,6,24,2003,221.08,Miltons,Spending,Clothing
"Tuesday, June 24, 2003",2003-06-25T00:00,6,24,2003,17.24,Iron Chef Grill,Spending,Restaurants
"Tuesday, June 24, 2003",2003-06-25T00:00,6,24,2003,9.5,CACTUS CAFE BR3,Credit Card,Restaurants
"Wednesday, June 25, 2003",2003-06-26T00:00,6,25,2003,9.95,Safeway,CREDIT CARD,Groceries
"Wednesday, June 25, 2003",2003-06-26T00:00,6,25,2003,56.38,FOOD LION,CREDIT CARD,Groceries
"Wednesday, June 25, 2003",2003-06-26T00:00,6,25,2003,9,HARLEM SHAKE,Credit Card,Fast Food
"Wednesday, June 25, 2003",2003-06-26T00:00,6,25,2003,9.12,DALLAS BBQ,Credit Card,Restaurants
"Wednesday, June 25, 2003",2003-06-26T00:00,6,25,2003,25.82,Papa John's,Spending,Fast Food
"Thursday, June 26, 2003",2003-06-27T00:00,6,26,2003,240.44,Wal-Mart,Spending,Shopping
"Thursday, June 26, 2003",2003-06-27T00:00,6,26,2003,72.43,THE BREAKFAST KLUB,Credit Card,Restaurants
"Thursday, June 26, 2003",2003-06-27T00:00,6,26,2003,21.21,SQ *PHILLY CHEESESTEAK,Credit Card,Restaurants
"Thursday, June 26, 2003",2003-06-27T00:00,6,26,2003,28.46,POS PURCHASE - EXXONMOBIL POS 0000012345678998745,Checking,Gas & Fuel
"Thursday, June 26, 2003",2003-06-27T00:00,6,26,2003,1433.26,EXPEDIA*1122334455,Credit Card,Air Travel
"Friday, June 27, 2003",2003-06-28T00:00,6,27,2003,42.73,HERTZ RENT-A-CAR,Credit Card,Transportation
"Friday, June 27, 2003",2003-06-28T00:00,6,27,2003,13.57,FIREHOUSE NO. 37,Credit Card,Restaurants
"Friday, June 27, 2003",2003-06-28T00:00,6,27,2003,122.02,Amazon.com,Credit Card,Shopping
"Friday, June 27, 2003",2003-06-28T00:00,6,27,2003,60.98,PAYPAL INST XFER,Credit Card,Entertainment
"Friday, June 27, 2003",2003-06-28T00:00,6,27,2003,13.34,Chipotle,Spending,Fast Food
"Saturday, June 28, 2003",2003-06-29T00:00,6,28,2003,50.07,Wal-Mart,Spending,Shopping
"Saturday, June 28, 2003",2003-06-29T00:00,6,28,2003,75.63,KROGER,Credit Card,Groceries
"Saturday, June 28, 2003",2003-06-29T00:00,6,28,2003,13.62,Gyro Teriyaki Mcc,Spending,Restaurants
"Saturday, June 28, 2003",2003-06-29T00:00,6,28,2003,16.7,PAPA JOHN'S,Credit Card,Fast Food
"Saturday, June 28, 2003",2003-06-29T00:00,6,28,2003,9.92,Chipotle,Credit Card,Fast Food
"Sunday, June 29, 2003",2003-06-30T00:00,6,29,2003,9.95,FIVE GUYS,Credit Card,Fast Food
"Sunday, June 29, 2003",2003-06-30T00:00,6,29,2003,23.37,Papa John's,Bill Pay,Fast Food
"Sunday, June 29, 2003",2003-06-30T00:00,6,29,2003,8.86,Subway,Credit Card,Fast Food
"Sunday, June 29, 2003",2003-06-30T00:00,6,29,2003,13.12,Subway,Credit Card,Fast Food
"Sunday, June 29, 2003",2003-06-30T00:00,6,29,2003,30.88,CHEVRON 00078945,Checking,Gas & Fuel
"Monday, June 30, 2003",2003-07-01T00:00,6,30,2003,63.92,PARLIAMENT,Credit Card,Entertainment
"Monday, June 30, 2003",2003-07-01T00:00,6,30,2003,26.4,Transportation CONCEPTS INC LOC,Credit Card,Transportation
"Monday, June 30, 2003",2003-07-01T00:00,6,30,2003,10.93,HARLEM SHAKE,Credit Card,Fast Food
"Monday, June 30, 2003",2003-07-01T00:00,6,30,2003,10.42,CHIPOTLE,Credit Card,Restaurants
"Monday, June 30, 2003",2003-07-01T00:00,6,30,2003,27.72,Target,Credit Card,Shopping
"Tuesday, July 01, 2003",2003-07-02T00:00,7,1,2003,41.82,Chili's,Cash,Restaurants
"Tuesday, July 01, 2003",2003-07-02T00:00,7,1,2003,23.56,Taco Mac Mcc,Spending,Restaurants
"Tuesday, July 01, 2003",2003-07-02T00:00,7,1,2003,13.62,FIN I,Credit Card,Restaurants
"Tuesday, July 01, 2003",2003-07-02T00:00,7,1,2003,12.88,CHIPOTLE,Credit Card,Restaurants
"Tuesday, July 01, 2003",2003-07-02T00:00,7,1,2003,925,RENT PAYMENT - HILLSIDE APARTMENTS,Savings,Mortgage & Rent
"Wednesday, July 02, 2003",2003-07-03T00:00,7,2,2003,11.84,CHICK-FIL-A,Credit Card,Fast Food
"Wednesday, July 02, 2003",2003-07-03T00:00,7,2,2003,42.35,Church,Cash,Charity
"Wednesday, July 02, 2003",2003-07-03T00:00,7,2,2003,10.13,Zaxby's,Spending,Fast Food
"Wednesday, July 02, 2003",2003-07-03T00:00,7,2,2003,14.85,Panda Express,Spending,Fast Food
"Wednesday, July 02, 2003",2003-07-03T00:00,7,2,2003,9.73,Chipotle,Credit Card,Fast Food
"Thursday, July 03, 2003",2003-07-04T00:00,7,3,2003,12.64,CACTUS CAFE BR3,Credit Card,Restaurants
"Thursday, July 03, 2003",2003-07-04T00:00,7,3,2003,28.21,DISTRICT OAK,Credit Card,Uncategorized
"Thursday, July 03, 2003",2003-07-04T00:00,7,3,2003,30.15,Safeway,CREDIT CARD,Groceries
"Thursday, July 03, 2003",2003-07-04T00:00,7,3,2003,25.32,SQ *PHILLY CHEESESTEAK,Credit Card,Restaurants
"Thursday, July 03, 2003",2003-07-04T00:00,7,3,2003,33.46,POS PURCHASE - EXXONMOBIL POS 0000012345678998745,Checking,Gas & Fuel
"Friday, July 04, 2003",2003-07-05T00:00,7,4,2003,18.68,IHOP,Credit Card,Restaurants
"Friday, July 04, 2003",2003-07-05T00:00,7,4,2003,20.68,PAPA JOHN'S,Credit Card,Fast Food
"Friday, July 04, 2003",2003-07-05T00:00,7,4,2003,11.79,Chipotle,Credit Card,Fast Food
"Friday, July 04, 2003",2003-07-05T00:00,7,4,2003,57.31,PAYPAL INST XFER,Credit Card,Entertainment
"Friday, July 04, 2003",2003-07-05T00:00,7,4,2003,62.04,BILL PAY PACIFIC GAS & EL ON-LINE xxxxxx99999 ON 07-04,Bill Pay,Electricity
"Saturday, July 05, 2003",2003-07-06T00:00,7,5,2003,47.13,Mt Adams Pavillio,Spending,Entertainment
"Saturday, July 05, 2003",2003-07-06T00:00,7,5,2003,9.21,Mellow Mushroom Mcc,Spending,Restaurants
"Saturday, July 05, 2003",2003-07-06T00:00,7,5,2003,10.12,METROPOLE RESTAURANT,Credit Card,Restaurants
"Saturday, July 05, 2003",2003-07-06T00:00,7,5,2003,61.4,KROGER,Credit Card,Groceries
"Saturday, July 05, 2003",2003-07-06T00:00,7,5,2003,82.44,BILL PAY COMCAST CABLE CO ON-LINE xxxxxxxxxxx33333 ON 07-05,Bill Pay,Television & Internet
"Sunday, July 06, 2003",2003-07-07T00:00,7,6,2003,24.73,Papa John's,Bill Pay,Fast Food
"Sunday, July 06, 2003",2003-07-07T00:00,7,6,2003,58.81,CHEESECAKE FACTORY,Credit Card,Restaurants
"Sunday, July 06, 2003",2003-07-07T00:00,7,6,2003,11.7,CACTUS CAFE BR3,Credit Card,Restaurants
"Sunday, July 06, 2003",2003-07-07T00:00,7,6,2003,17.61,FLIPDADDY'S MASON,Credit Card,Restaurants
"Sunday, July 06, 2003",2003-07-07T00:00,7,6,2003,34.33,CHEVRON 00078945,Checking,Gas & Fuel
"Monday, July 07, 2003",2003-07-08T00:00,7,7,2003,80.9,Safeway,CREDIT CARD,Groceries
"Monday, July 07, 2003",2003-07-08T00:00,7,7,2003,47.83,FLY,Credit Card,Entertainment
"Monday, July 07, 2003",2003-07-08T00:00,7,7,2003,230.1,BED BATH & BEYOND,Credit Card,Christmas Gifts
"Monday, July 07, 2003",2003-07-08T00:00,7,7,2003,200.54,AMAZON MKTPLACE PMTS,Credit Card,Shopping
"Monday, July 07, 2003",2003-07-08T00:00,7,7,2003,56.86,Rush Street Mcc,Spending,Entertainment
"Tuesday, July 08, 2003",2003-07-09T00:00,7,8,2003,8.71,Snack Soda Vending,Spending,Fast Food
"Tuesday, July 08, 2003",2003-07-09T00:00,7,8,2003,22.39,Taqueria Mercado Mcc,Spending,Restaurants
"Tuesday, July 08, 2003",2003-07-09T00:00,7,8,2003,20.42,PAPA JOHN'S,Credit Card,Fast Food
"Tuesday, July 08, 2003",2003-07-09T00:00,7,8,2003,21.21,Uber Technologies Inc,Credit Card,Transportation
"Tuesday, July 08, 2003",2003-07-09T00:00,7,8,2003,9.6,CHIPOTLE,Credit Card,Restaurants
"Wednesday, July 09, 2003",2003-07-10T00:00,7,9,2003,19.65,IHOP,Spending,Restaurants
"Wednesday, July 09, 2003",2003-07-10T00:00,7,9,2003,32.29,CHEESECAKE,Credit Card,Restaurants
"Wednesday, July 09, 2003",2003-07-10T00:00,7,9,2003,49.78,Everythings Dvine Mcc,Spending,Entertainment
"Wednesday, July 09, 2003",2003-07-10T00:00,7,9,2003,21.01,CAL STATE EAST BAY,Credit Card,Transportation
"Wednesday, July 09, 2003",2003-07-10T00:00,7,9,2003,12.61,Subway,Credit Card,Fast Food
"Thursday, July 10, 2003",2003-07-11T00:00,7,10,2003,13.27,DALLAS BBQ,Credit Card,Restaurants
"Thursday, July 10, 2003",2003-07-11T00:00,7,10,2003,12,MCDONALD'S,Credit Card,Fast Food
"Thursday, July 10, 2003",2003-07-11T00:00,7,10,2003,12.6,CACTUS CAFE BR3,Credit Card,Restaurants
"Thursday, July 10, 2003",2003-07-11T00:00,7,10,2003,23.81,STANDARD Transportation,Credit Card,Transportation
"Thursday, July 10, 2003",2003-07-11T00:00,7,10,2003,21.84,Kroger,Spending,Groceries
"Friday, July 11, 2003",2003-07-12T00:00,7,11,2003,67.72,TOWER BEER WINE & SPIR,Credit Card,Entertainment
"Friday, July 11, 2003",2003-07-12T00:00,7,11,2003,18.11,GLORYDAYSGRILL,Credit Card,Restaurants
"Friday, July 11, 2003",2003-07-12T00:00,7,11,2003,94.42,Target,Spending,Groceries
"Friday, July 11, 2003",2003-07-12T00:00,7,11,2003,15.3,IHOP,Credit Card,Restaurants
"Friday, July 11, 2003",2003-07-12T00:00,7,11,2003,33.08,POS PURCHASE - EXXONMOBIL POS 0000012345678998745,Checking,Gas & Fuel
